Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,alternative term,antisymmetric property,BFO CLIF specification label,BFO OWL specification label,curator note,definition,definition source,disposition of at all times,editor note,editor preferred term,elucidation,example of usage,expand assertion to,expand expression to,first order logic expression,has associated axiom(fol),has associated axiom(nl),has axiom label,has continuant part at all times,has curation status,has disposition at some time,has ID digit count,has ID policy for,has ID prefix,has ID range allocated to,has obsolescence reason,has occurrent part,has ontology root term,has participant at all times,has participant at some time,has proper continuant part at all times,has proper occurrent part,http://attempto.ifi.uzh.ch/ace_lexicon#CN_pl,http://attempto.ifi.uzh.ch/ace_lexicon#CN_sg,http://attempto.ifi.uzh.ch/ace_lexicon#TV_pl,http://attempto.ifi.uzh.ch/ace_lexicon#TV_sg,http://attempto.ifi.uzh.ch/ace_lexicon#TV_vbg,http://data.bioontology.org/metadata/prefixIRI,http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,http://purl.obolibrary.org/obo/MF#isAbout,http://purl.org/dc/elements/1.1/contributor,http://purl.org/dc/elements/1.1/coverage,http://purl.org/dc/elements/1.1/creator,http://purl.org/dc/elements/1.1/date,http://purl.org/dc/elements/1.1/description,http://purl.org/dc/elements/1.1/format,http://purl.org/dc/elements/1.1/identifier,http://purl.org/dc/elements/1.1/language,http://purl.org/dc/elements/1.1/license,http://purl.org/dc/elements/1.1/member,http://purl.org/dc/elements/1.1/publisher,http://purl.org/dc/elements/1.1/relation,http://purl.org/dc/elements/1.1/rights,http://purl.org/dc/elements/1.1/source,http://purl.org/dc/elements/1.1/subject,http://purl.org/dc/elements/1.1/title,http://purl.org/dc/elements/1.1/type,http://purl.org/dc/terms/license,http://www.geneontology.org/formats/oboInOwl#created_by,http://www.geneontology.org/formats/oboInOwl#creation_date,http://www.geneontology.org/formats/oboInOwl#hasAlternativeId,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://xmlns.com/foaf/0.1/homepage,http://xmlns.com/foaf/0.1/mbox,imported from,in branch,inheres in at all times,is allocated id range,is denotator type,material basis of at all times,may be identical to,OBO foundry unique label,ontology term requester,part of continuant at some time,part of occurrent,participates in at some time,realized in,realizes,scheduled for obsoletion on or after,term editor,term replaced by,term tracker item
http://www.geneontology.org/formats/oboInOwl#Synonym,Synonym,,,false,,,http://purl.obolibrary.org/obo/IAO_0000102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oboInOwl:Synonym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0044472,envenomation resulting in modulation of calcium channel activity in other organism,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with a resultant change in the activity of a calcium channel in the bitten organism.",false,,,http://purl.obolibrary.org/obo/GO_0044560,,,,,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with a resultant change in the activity of a calcium channel in the bitten organism.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0044472,,,,,,,,,,,,,,,,,,,,,,,,,,envenomation resulting in modulation of calcium channel activity in other organism,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NBO_0020045,flush prey,,Behaviors in which predator forces potential prey to emerge from cover.,false,,,http://purl.obolibrary.org/obo/NBO_0020292,,,,,,Behaviors in which predator forces potential prey to emerge from cover.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NBO:0020045,,,,,,,,,,,,,,,,,,,,,,,,,,flush prey,,,,http://purl.obolibrary.org/obo/nbo.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0042297,vocal learning,,A behavioral process whose outcome is a relatively long-lasting behavioral change whereby an organism modifies innate vocalizations to imitate sounds produced by others.,false,,,http://purl.obolibrary.org/obo/GO_0031223|http://purl.obolibrary.org/obo/GO_0098596|http://purl.obolibrary.org/obo/GO_0098598,,,,,,A behavioral process whose outcome is a relatively long-lasting behavioral change whereby an organism modifies innate vocalizations to imitate sounds produced by others.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0042297,,,,,,,,,,,,,,,,,,,,,,,,,,vocal learning,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MF_0000087,gestural communication,,A gestural communication process is a communication process in which information is transferred by means of physical movements.,false,,,http://purl.obolibrary.org/obo/MF_0000089,,,,,,A gestural communication process is a communication process in which information is transferred by means of physical movements.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF:0000087,,,,,,,,,,,,,,,,,,,,,,,,,,gestural communication,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MF_0000072,consciousness of time,,The subjective experience of time as a coherent process inhabited by oneself as an embodied thinking being,false,,,http://purl.obolibrary.org/obo/MF_0000101,time awareness,,,,,The subjective experience of time as a coherent process inhabited by oneself as an embodied thinking being,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF:0000072,,,,,,,,,,,,,,,,,,,,,,,,,,consciousness of time,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0051867,"general adaptation syndrome, behavioral process",,"The set of behavioral processes that occur as part of the general adaptation syndrome, the response of the body to a strong, stressful stimulus.",false,,,http://purl.obolibrary.org/obo/GO_0007610,,,,,,"The set of behavioral processes that occur as part of the general adaptation syndrome, the response of the body to a strong, stressful stimulus.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0051867,,,,,,,,,,,,,,,,,,,,,,,,,,"general adaptation syndrome, behavioral process",,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0044365,envenomation resulting in modulation of platelet aggregation in other organism,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with a resultant change to the frequency, rate or extent of platelet aggregation in the bitten organism.",false,,,http://purl.obolibrary.org/obo/GO_0044468,,,,,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with a resultant change to the frequency, rate or extent of platelet aggregation in the bitten organism.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0044365,,,,,,,,,,,,,,,,,,,,,,,,,,envenomation resulting in modulation of platelet aggregation in other organism,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0042630,behavioral response to water deprivation,,Any process that results in a change in the behavior of an organism as a result of deprivation of water.,false,,,http://purl.obolibrary.org/obo/GO_0007610,,,,,,Any process that results in a change in the behavior of an organism as a result of deprivation of water.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0042630,,,,,,,,,,,,,,,,,,,,,,,,,,behavioral response to water deprivation,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0002120,predatory behavior,,Aggressive behavior involving attack on prey by a predator.,false,,,http://purl.obolibrary.org/obo/GO_0002118,,,,,,Aggressive behavior involving attack on prey by a predator.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0002120,,,,,,,,,,,,,,,,,,,,,,,,,,predatory behavior,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0060747,oral incubation,,A parental behavior in which fertilized eggs are taken into the mouth and held until hatching.,false,,,http://purl.obolibrary.org/obo/GO_0060746,,,,,,A parental behavior in which fertilized eggs are taken into the mouth and held until hatching.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0060747,,,,,,,,,,,,,,,,,,,,,,,,,,oral incubation,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/BFO_0000003,occurrent,,,false,,,http://purl.obolibrary.org/obo/BFO_0000001,,,Occurrent,occurrent,,,,,"BFO 2 Reference: every occurrent that is not a temporal or spatiotemporal region is s-dependent on some independent continuant that is not a spatial region|BFO 2 Reference: s-dependence obtains between every process and its participants in the sense that, as a matter of necessity, this process could not have existed unless these or those participants existed also. A process may have a succession of participants at different phases of its unfolding. Thus there may be different players on the field at different times during the course of a football game; but the process which is the entire game s-depends_on all of these players nonetheless. Some temporal parts of this process will s-depend_on on only some of the players.|Occurrent doesn't have a closure axiom because the subclasses don't necessarily exhaust all possibilites. An example would be the sum of a process and the process boundary of another process.|Simons uses different terminology for relations of occurrents to regions: Denote the spatio-temporal location of a given occurrent e by 'spn[e]' and call this region its span. We may say an occurrent is at its span, in any larger region, and covers any smaller region. Now suppose we have fixed a frame of reference so that we can speak not merely of spatio-temporal but also of spatial regions (places) and temporal regions (times). The spread of an occurrent, (relative to a frame of reference) is the space it exactly occupies, and its spell is likewise the time it exactly occupies. We write 'spr[e]' and `spl[e]' respectively for the spread and spell of e, omitting mention of the frame.",,An occurrent is an entity that unfolds itself in time or it is the instantaneous boundary of such an entity (for example a beginning or an ending) or it is a temporal or spatiotemporal region which such an entity occupies_temporal_region or occupies_spatiotemporal_region. (axiom label in BFO2 Reference: [077-002]),,,,,(forall (x) (if (Occurrent x) (exists (r) (and (SpatioTemporalRegion r) (occupiesSpatioTemporalRegion x r))))) // axiom label in BFO2 CLIF: [108-001] |(forall (x) (iff (Occurrent x) (and (Entity x) (exists (y) (temporalPartOf y x))))) // axiom label in BFO2 CLIF: [079-001] ,b is an occurrent entity iff b is an entity that has temporal parts. (axiom label in BFO2 Reference: [079-001])|Every occurrent occupies_spatiotemporal_region some spatiotemporal region. (axiom label in BFO2 Reference: [108-001]),,,,,,,,,,,,,,,,,,,,,BFO:0000003,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/bfo.owl,occurrent,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0044733,envenomation resulting in modulation of acid-sensing ion channel activity in other organism,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with a resultant change in the activity of an acid-sensing ion channel (ASIC) in the bitten organism.",false,,,http://purl.obolibrary.org/obo/GO_0044560,,,,,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with a resultant change in the activity of an acid-sensing ion channel (ASIC) in the bitten organism.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0044733,,,,,,,,,,,,,,,,,,,,,,,,,,envenomation resulting in modulation of acid-sensing ion channel activity in other organism,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0035737,injection of substance in to other organism,,"The process of forcing a substance into another organism, either by penetrating the skin of the other organism or by applying the substance externally to a sensitive tissue such as those that surround the eyes.",false,,,http://purl.obolibrary.org/obo/GO_0051705,,,,,,"The process of forcing a substance into another organism, either by penetrating the skin of the other organism or by applying the substance externally to a sensitive tissue such as those that surround the eyes.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0035737,,,,,,,,,,,,,,,,,,,,,,,,,,injection of substance in to other organism,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MF_0000025,intelligence,,"A mental capability realised in processes involving understanding complex ideas, adapting effectively to the environment, learning from experience, engaging in various forms of reasoning, and overcome obstacles through the outcome of thinking processes.",false,,,http://purl.obolibrary.org/obo/MF_0000048,,,,,,"A mental capability realised in processes involving understanding complex ideas, adapting effectively to the environment, learning from experience, engaging in various forms of reasoning, and overcome obstacles through the outcome of thinking processes.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF:0000025,,,,,,,,,,,,,,,,,,,,,,,,,,intelligence,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IAO_8000000,ontology module,,,false,,,http://purl.obolibrary.org/obo/IAO_0000102,ontology file|ontology file,,,,"This class and it's subclasses are applied to OWL ontologies. Using an rdf:type triple will result in problems with OWL-DL. I propose that dcterms:type is instead used to connect an ontology URI with a class from this hierarchy. The class hierarchy is not disjoint, so multiple assertions can be made about a single ontology.|This class and it's subclasses are applied to OWL ontologies. Using an rdf:type triple will result in problems with OWL-DL. I propose that dcterms:type is instead used to connect an ontology URI with a class from this hierarchy. The class hierarchy is not disjoint, so multiple assertions can be made about a single ontology.",,,,"I have placed this under 'data about an ontology part', but this can be discussed. I think this is OK if 'part' is interpreted reflexively, as an ontology module is the whole ontology rather than part of it.|I have placed this under 'data about an ontology part', but this can be discussed. I think this is OK if 'part' is interpreted reflexively, as an ontology module is the whole ontology rather than part of it.",ontology module,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAO:8000000,,,,,,,,,,,,,,,,,,,,,cjm,2018-05-20T20:55:03Z,,,,ontology module|ontology module,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IAO_8000011,external import ontology module,,An imported ontology module that is derived from an external ontology. Derivation methods include the OWLAPI SLME approach.|An imported ontology module that is derived from an external ontology. Derivation methods include the OWLAPI SLME approach.,false,,,http://purl.obolibrary.org/obo/IAO_8000005,external import|external import,,,,,An imported ontology module that is derived from an external ontology. Derivation methods include the OWLAPI SLME approach.|An imported ontology module that is derived from an external ontology. Derivation methods include the OWLAPI SLME approach.,,,,external import ontology module,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAO:8000011,,,,,,,,,,,,,,,,,,,,,cjm,2018-05-20T21:00:14Z,,,,external import ontology module|external import ontology module,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0007610,behavior,,"The internally coordinated responses (actions or inactions) of animals (individuals or groups) to internal or external stimuli, via a mechanism that involves nervous system activity.",false,,,http://purl.obolibrary.org/obo/OGMS_0000060,,,,,,"The internally coordinated responses (actions or inactions) of animals (individuals or groups) to internal or external stimuli, via a mechanism that involves nervous system activity.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0007610,,,,,,,,,,,,,,,,,,,,,,,,,,behavior,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0044493,envenomation resulting in negative regulation of voltage-gated sodium channel activity in other organism,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with the resultant stopping, prevention or reduction of the activity of a voltage-gated sodium channel in the bitten organism.",false,,,http://purl.obolibrary.org/obo/GO_0044492,,,,,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with the resultant stopping, prevention or reduction of the activity of a voltage-gated sodium channel in the bitten organism.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0044493,,,,,,,,,,,,,,,,,,,,,,,,,,envenomation resulting in negative regulation of voltage-gated sodium channel activity in other organism,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0042756,drinking behavior,,"The specific behavior of an organism relating to the intake of liquids, especially water.",false,,,http://purl.obolibrary.org/obo/GO_0007631,,,,,,"The specific behavior of an organism relating to the intake of liquids, especially water.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0042756,,,,,,,,,,,,,,,,,,,,,,,,,,drinking behavior,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0048512,circadian behavior,,The specific behavior of an organism that recurs with a regularity of approximately 24 hours.,false,,,http://purl.obolibrary.org/obo/GO_0007622,,,,,,The specific behavior of an organism that recurs with a regularity of approximately 24 hours.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0048512,,,,,,,,,,,,,,,,,,,,,,,,,,circadian behavior,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0002210,behavioral response to wounding,,A behavioral response resulting from wounding.,false,,,http://purl.obolibrary.org/obo/GO_0007610,,,,,,A behavioral response resulting from wounding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0002210,,,,,,,,,,,,,,,,,,,,,,,,,,behavioral response to wounding,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MF_0000034,visual consciousness,,"Visual consciousness is consciousness of a visual stimulus, as experienced through the visual sensory medium as a part of a process of seeing.",false,,,http://purl.obolibrary.org/obo/MF_0000037,,,,,,"Visual consciousness is consciousness of a visual stimulus, as experienced through the visual sensory medium as a part of a process of seeing.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF:0000034,,,,,,,,,,,,,,,,,,,,,,,,,,visual consciousness,,,,,,,,,,,,,,,,,,,,,
